Q725169,IAAF World Indoor Championships in Athletics
Q52177345,field sport
Q1415179,World Athletics Half Marathon Championships
Q24905495,Bahá'í Holy Days
Q5938541,human rights movement
Q627272,employers' organization
Q614101,heptalogy
Q66735957,United States infantry regiment
Q6347867,public holidays in Peru
Q63705303,commission
Q2916333,flag day
Q1719244,subcamp
Q805233,ballet company
Q24713353,Panamanian parliamentary election
Q12593969,patriarchate of the Catholic Church
Q18573970,group of paintings
Q1671228,food scandal
Q756689,line of hereditary succession
Q3397519,prestressed concrete bridge
Q1735471,box girder bridge
Q1468664,logistics provider
Q2127330,Q2127330
Q258913,kontor
Q22580836,village in Latvia
Q16362394,large village in Latvia
Q61856889,rural district of Schleswig-Holstein
Q2923911,empoldered inlet
Q28853922,province domain
Q10594991,nature area
Q27492289,marquisate
Q742615,land of Sweden
Q627371,food processing
Q254978,burgh
Q1786946,Q1786946
Q53060,gate
Q134390,province of the Netherlands
Q1620995,Q1620995
Q181469,galleon
Q3114762,warship
Q1440344,Clipper
Q10729326,pirate
Q17028020,vocational university
Q1188480,fish market
Q37866906,information resource
Q1366274,Erzstift
Q42264828,problem question
Q388791,group decision-making
Q27780831,Lost Roman Catholic diocese
Q639030,people mover
Q152005,drainage divide
Q321263,sparkling wine
Q10210,white wine
Q1067867,Sestiere of Venice
Q13090890,Great council
Q19823984,art biennial
Q25422101,Bridges in Venice
Q63171186,defunct rugby union club
Q1077701,Regional Council in Italy
Q1068842,footbridge
Q1825472,covered bridge
Q15110,metropolitan city of Italy
Q4817,column
Q19720191,large publisher
Q3726309,state research institution
Q17143070,toponymic surname
Q66480858,affixed family name
Q24853940,flood barrier
Q60176300,Eastern Orthodox eparchy
Q20724701,city or town in Armenia
Q184949,hippodrome
Q51205815,source river
Q11111030,boardwalk
Q62809234,red list
Q17366755,hamlet
Q3110694,alternative tourism
Q30022,coffeehouse
Q55599109,border crossing
Q6311682,canal junction
Q2135331,law of Italy
Q3434769,macroregion
Q693842,votive church
Q2293362,sculptural group
Q778305,qahal
Q96474709,award for best visual effects
Q103910177,city or town or population centre
Q12019965,indoor ice rink
Q215754,energy drink
Q3498109,ice hockey arena
Q6878891,missionary kid
Q10492745,event arena
Q474138,war of aggression
Q131656,pesticide
Q40867,poison
Q662959,blister agent
Q55690482,2-chlorovinyldichloroarsine
Q64694492,organophosphorus ester
Q5090502,chemical terrorism
Q483610,chemical warfare
Q333936,nitrile
Q1978365,nettle agent
Q105839345,type of respirator
Q18211401,V-agents
Q2746231,chloroformate
Q174211,organic compound
Q28948212,lachrymatory agent
Q10566551,safety
Q21973549,chemical warfare agents
Q77330535,geologic term
Q53744,defoliant
Q25416371,mustard
Q11057861,autonomous university
Q108415420,comprehensive academic and research university
Q1929999,hydrogen production process
Q15991203,industrial process
Q273499,chemical synthesis
Q92306274,pseudo-author
Q898786,crystal system
Q19610271,literary term
Q3030569,protective device
Q11158,acid
Q5447188,solution
Q721849,iron oxide
Q9358871,phosphorus oxide
Q72073013,sulfur compound
Q5156940,oxygen compound
Q1327815,hydrogen compound
Q73060694,battery chemistry
Q10387685,unit of density
Q3359078,oxycation
Q4427704,calcium salt
Q96796052,electron medium
Q44791900,chloride
Q878130,stable isotope
Q466603,isotope of hydrogen
Q58623289,octane
Q407364,superacid
Q109089796,azepine alkaloid
Q28061934,couple of mythological Greek characters
Q1349648,municipality of Greece
Q815962,colonization
Q69391739,Greek colony
Q1779241,electrometeor
Q483372,paradox
Q7081,materialism
Q216931,advertising agency
Q154012,garden festival
Q1429577,Floriade
Q6888356,model village
Q1791899,cultural magazine
Q108225947,audio track attribute
Q1371849,filmography
Q1739536,inner city
Q1619206,telethon
Q21886169,men's magazine
Q13605686,nude magazine
Q875016,terrace house
Q612780,Sunday Times Rich List
Q18556754,colonic disease
Q18511800,separation
Q58854080,fan frenzy
Q131765,multimedia
Q16852719,casino hotel
Q1228895,discothèque
Q7706031,Q7706031
Q182250,e-learning
Q4671329,academy school
Q2712714,triple album
Q6942574,music performance technique
Q123737,Emmy Award
Q56557118,use status
Q1192988,French Revolutionary Army
Q13997861,partido of Buenos Aires
Q47519813,optician chain
Q65770200,printing type
Q622645,attitude
Q55594435,dictionary of the German language
Q1483333,Fürstenschule
Q96251598,type of object
Q32066628,Aztec deity
Q15977968,intendency of the First Mexican Empire
Q7309241,Regional stock exchange
Q252916,administrative quarter of Paris
Q30315988,Mexican Secretariat of State
Q2072285,atelier
Q2041293,communist symbolism
Q11835431,engraving
Q21745157,destroyed artwork
Q2479824,altepetl
Q179872,county of Ireland
Q12117,cereal
Q944816,biogeographic realm
Q2586014,business periodical
Q2250795,school graduation
Q1031365,final examination
Q1267114,Q1267114
Q1499496,German presidential election
Q446828,chapel of Loreto
Q6576792,online community
Q354869,image sharing
Q445396,print room
Q19601972,riding school
Q784969,architectural typology
Q119814,regalia
Q552345,insignia
Q510662,ring road
Q29918328,class of ambassadors of a country
Q261023,district of Vienna
Q744099,hillfort
Q298742,crown jewels
Q3686707,Q3686707
Q1709894,journalism prize
Q511009,compulsory education
Q12182551,public education
Q13410400,county of Alabama
Q751708,village in the United States
Q573607,revenue service
Q13410524,parish of Louisiana
Q13410428,county of Georgia
Q5889469,domestic terrorism
Q81392,fractal
Q1502167,Iterated function system
Q13410508,county of Mississippi
Q203494,caravan
Q5246046,academic publishing
Q210499,bulletin board system
Q13212489,county of California
Q6439708,Kryptonian
Q63998451,superhero film character
Q486775,lynching
Q11774062,county of Arkansas
Q47131,Ku Klux Klan
Q13414765,county of South Carolina
Q20679883,psychological theory
Q107441820,five decisions
Q1971694,game mode
Q62097898,type of mahjong tile
Q6450215,ridotto (crush room)
Q734698,collectible card game
Q15804899,deck-building game
Q3244175,tabletop game
Q11416,gambling
Q28813,fraud
Q1368898,game of skill
Q100912473,type of bias
Q3590573,game of chance
Q1509934,children's game
Q1515156,dice game
Q11410,game
Q5520196,gaming control board
Q32907,dominoes
Q11822917,horse racing venue
Q339380,Bahá'í literature
Q192851,arcade game machine
Q177646,subset
Q186150,fallacy
Q2021268,BitTorrent tracker
Q66382991,BitTorrent search engine
Q89290172,"""notorious market"" website"
Q1136456,matricide
Q849340,cyberwarfare
Q1137004,cyberterrorism
Q43747,Internet slang
Q14775294,motion picture rating system
Q660567,child pornography
Q15618492,software testing tool
Q528892,occupation
Q3800506,internet company
Q1456832,offense
Q4686357,advanced persistent threat
Q1047437,copyright collective
Q17004679,performing rights organization
Q483639,cloud computing
Q75,Internet
Q6560515,Canadian federal act of Parliament
Q984179,imageboard
Q308980,daemon
Q1995545,software package
Q1900326,network
Q149086,homicide
Q2252077,shooting
Q17164849,police brutality in the United States
Q6934877,multiple-use name
Q12047512,psychological phenomenon
Q1318274,placeholder name
Q10856962,anthroponym
Q5892272,web hosting service
Q3394132,state police in the United States
Q15836568,computer network protocol
Q862279,cobra effect
Q6517622,legal threat
Q29017603,control
Q179076,exchange
Q1343205,file hosting service
Q638608,software development
Q17589470,home video game console
Q3297186,limited series
Q351764,e-commerce payment system
Q334401,surveillance
Q853614,identifier
Q1140371,national identification number
Q29137,cybercrime
Q146813,client-server
Q16935517,text-based protocol
Q628191,industrial action
Q7558495,solo project
Q270673,personality disorder
Q5484828,cyberpunk derivative form
Q108676140,audio content genre
Q4854529,color of noise
Q1762471,rhetorical device
Q6223,fascism
Q3821893,Biennium
Q657449,parade
Q30111082,political event
Q210918,political spectrum
Q631147,infraspecific name
Q104783349,political manifesto
Q11348,function
Q19541,search engine
Q324618,pacification
Q34698,adjective
Q996839,fraternal organization
Q1826687,quartet
Q4797221,art manifesto
Q1355298,examination
Q41511,universal language
Q16905563,cycle of paintings
Q108935461,structure of research
Q18564289,cultural heritage site in Slovenia
Q390947,Federal Government of Belgium
Q3526359,Government of New Zealand
Q1524235,global governance
Q559026,ship class
Q131559,shield
Q1065592,desert island
Q1750673,Major Commands of United States Army
Q22676035,aircraft function-lift class
Q27665152,military project
Q202008,exclusive economic zone
Q1660443,navy ministry
Q329864,military technology
Q1155630,missile defense
Q16214696,ship project
Q177471,intercontinental ballistic missile
Q11549519,destroyer squadron
Q1145012,special city of Japan
Q11273038,Nitride semiconductor
Q574594,anti-ballistic missile
Q5385916,anti-satellite weapon
Q4191404,ship-launched anti-aircraft missile
Q333043,active protection system
Q221911,parliamentary procedure
Q483418,obstructionism
Q11703741,senatus consultum
Q5194727,curia
Q663395,Roman magistrature
Q2887138,civil basilica
Q10756188,treasury
Q2305862,social category
Q2483208,social security
Q28146196,music database
Q1297859,species aggregate
Q706920,species flock
Q7574964,species group
Q13218676,Roman aqueduct
Q17005145,runaway train
Q15618452,state of the Federated States of Micronesia
Q6609748,city of New Brunswick
Q4045992,Chelonoidis nigra abingdonii
Q5376203,endling
Q1378781,Grand Lodge
Q1454597,masonic lodge
Q204324,volcanic crater lake
Q2894315,progressive collapse
Q2967706,coastal waterfall
Q421,unidentified flying object
Q13930359,Volksfest
Q1307276,single-family detached home
Q14037025,ministry of France
Q2112349,district-level town of Vietnam
Q2305441,social process
Q811909,technological component
Q166502,seven deadly sins
Q27785883,conference proceedings series
Q4299613,cerebral vesicle
Q30062554,embryonic structure
Q162657,neurotransmitter
Q109189047,phenethylamine alkaloid
Q16748888,advanced emotion
Q1938208,legal institution
Q31983622,reaction
Q27555265,memory type
Q7279006,(±)-adrenaline
Q775842,desire
Q66589878,tryptamine alkaloid
Q331769,mood
Q366773,character structure
Q6958747,work
Q2116008,psychological experiment
Q30336093,biological system
Q17342249,ethical attitude
Q282049,career
Q103843052,brain region type
Q11755860,subgroup
Q74614691,postage stamps and postal history by jurisdiction
Q1973360,Q1973360
Q747957,stack
Q1365207,bird observatory
Q1650942,Numbered Air Force
Q21076217,art project
Q2516330,commercial airfield
Q2260901,earthquake bomb
Q1341478,energy company
Q128635,value-added tax
Q3342045,Q3342045
Q631305,rock formation
Q21573182,Naturdenkmal in Germany
Q2348563,isotope of plutonium
Q15063586,States of Malaysia
Q1369686,isotope of uranium
Q3658631,radioactive element
Q2824648,province of Vietnam
Q13584221,Eri
Q15831577,non-classical state of matter
Q7830262,township of Myanmar
Q819435,mining region
Q56313614,ore field
Q378508,municipality of Angola
Q549767,isotope of samarium
Q31049169,misidentified chemical element
Q756944,surface mining
Q108276216,rare earth mine
Q19549,chemical series
Q23497981,layer
Q907347,ferroalloy
Q211450,closed city
Q5421955,fell
Q180253,fuel cell
Q6472,stellar evolution
Q78125729,tectonics
Q17315624,state of Myanmar
Q959968,control system
Q22811462,type of manufactured good
Q193395,recording medium
Q44167,engine
Q34493,motorcycle
Q3270361,motorcycle engine
Q110266204,optional charter municipality of Pennsylvania
Q15141632,Thesaban Nakhon
Q15221373,fourth-class city
Q897103,GmbH & Co. KG
Q15221310,second-class city
Q73126803,boat manufacturing company
Q1148446,patent office
Q71310524,motorcycle model series
Q24249534,specialised classification scheme
Q15221242,village of Wisconsin
Q329683,industrial zone
Q2516357,transport museum
Q63372996,bicentennial
Q1156329,auto show
Q1269299,type of business entity
Q53945096,group during sports competition
Q47516567,sport shop
Q49025,Volpi Cup
Q4359230,characters from James Bond series
Q106974458,long-series books
Q15983795,Nazi party paramilitary rank
Q20667187,silent short film
Q59342802,non-classical category of aesthetics
Q20744439,photograph series
Q7830213,township of New Jersey
Q863583,binder
Q11474,plastic
Q11422,toy
Q110263445,stop-motion animated television shows
Q45107780,silent film series
Q98579904,tractor brand
Q892492,third-rate
Q1278452,polyptych
Q15727816,painting series
Q472538,French sister republic
Q46686,reredos
Q2168991,Rotte
Q20970434,width to height aspect ratio
Q96474698,award for best production design
Q71076284,award for best editing
Q174389,César Award
Q96474684,award for best photography
